id;slug;title;sport;player;auto;price;;image;image2;frontUrl;backUrl;productUrl;frontFile;backFile
22612164;1979-crack-super-futbol-base-13-diego-maradona;1979 Crack Super Futbol - Base 13 Diego Maradona;soccer;Diego Maradona;no;79,89;68,7054;data/comc/front/1979-crack-super-futbol-base-13-diego-maradona-22612164-front.jpg;data/comc/back/1979-crack-super-futbol-base-13-diego-maradona-22612164-back.jpg;https://img.comc.com/i/Soccer/1979/Crack-Super-Futbol---Base/13/Diego-Maradona.jpg?id=f696737a-769d-4286-a667-a239162f627c&size=zoom;https://img.comc.com/i/Soccer/1979/Crack-Super-Futbol---Base/13/Diego-Maradona.jpg?id=f696737a-769d-4286-a667-a239162f627c&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Soccer/1979/Crack_Super_Futbol_-_Base/13/Diego_Maradona/22612164;1979-crack-super-futbol-base-13-diego-maradona-22612164-front.jpg;1979-crack-super-futbol-base-13-diego-maradona-22612164-back.jpg
1399056;1989-90-fleer-all-stars-stickers-3-michael-jordan;1989-90 Fleer - All-Stars Stickers 3 Michael Jordan;basketball;Michael Jordan;no;24,69;21,2334;data/comc/front/1989-90-fleer-all-stars-stickers-3-michael-jordan-1399056-front.jpg;data/comc/back/1989-90-fleer-all-stars-stickers-3-michael-jordan-1399056-back.jpg;https://img.comc.com/i/Basketball/1989-90/Fleer---All-Stars-Stickers/3/Michael-Jordan.jpg?id=4af00fc2-8b25-4568-a39c-6964e7eda488&size=zoom;https://img.comc.com/i/Basketball/1989-90/Fleer---All-Stars-Stickers/3/Michael-Jordan.jpg?id=4af00fc2-8b25-4568-a39c-6964e7eda488&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Basketball/1989-90/Fleer_-_All-Stars_Stickers/3/Michael_Jordan/1399056;1989-90-fleer-all-stars-stickers-3-michael-jordan-1399056-front.jpg;1989-90-fleer-all-stars-stickers-3-michael-jordan-1399056-back.jpg
1399267;1989-90-nba-hoops-base-200-michael-jordan;1989-90 NBA Hoops - Base 200 Michael Jordan;basketball;Michael Jordan;no;7,44;6,3984;data/comc/front/1989-90-nba-hoops-base-200-michael-jordan-1399267-front.jpg;data/comc/back/1989-90-nba-hoops-base-200-michael-jordan-1399267-back.jpg;https://img.comc.com/i/Basketball/1989-90/NBA-Hoops---Base/200/Michael-Jordan.jpg?id=819325fc-36a9-4818-ae52-9bc4945d1386&size=zoom;https://img.comc.com/i/Basketball/1989-90/NBA-Hoops---Base/200/Michael-Jordan.jpg?id=819325fc-36a9-4818-ae52-9bc4945d1386&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Basketball/1989-90/NBA_Hoops_-_Base/200/Michael_Jordan/1399267;1989-90-nba-hoops-base-200-michael-jordan-1399267-front.jpg;1989-90-nba-hoops-base-200-michael-jordan-1399267-back.jpg
1399085;1989-90-nba-hoops-base-21-all-star-game-michael-jordan;1989-90 NBA Hoops - Base 21 All-Star Game - Michael Jordan;basketball;All-Star Game - Michael Jordan;no;6,29;5,4094;data/comc/front/1989-90-nba-hoops-base-21-all-star-game-michael-jordan-1399085-front.jpg;data/comc/back/1989-90-nba-hoops-base-21-all-star-game-michael-jordan-1399085-back.jpg;https://img.comc.com/i/Basketball/1989-90/NBA-Hoops---Base/21/All-Star-Game---Michael-Jordan.jpg?id=aaa3ce5a-11ef-4c92-ab03-7d78c3f7a808&size=zoom;https://img.comc.com/i/Basketball/1989-90/NBA-Hoops---Base/21/All-Star-Game---Michael-Jordan.jpg?id=aaa3ce5a-11ef-4c92-ab03-7d78c3f7a808&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Basketball/1989-90/NBA_Hoops_-_Base/21/All-Star_Game_-_Michael_Jordan/1399085;1989-90-nba-hoops-base-21-all-star-game-michael-jordan-1399085-front.jpg;1989-90-nba-hoops-base-21-all-star-game-michael-jordan-1399085-back.jpg
16166411;1990-panini-fifa-world-cup-italia-90-album-stickers-base-128-diego-maradona;1990 Panini FIFA World Cup Italia 90 Album Stickers - Base 128 Diego Maradona;soccer;Diego Maradona;no;56,89;48,9254;data/comc/front/1990-panini-fifa-world-cup-italia-90-album-stickers-base-128-diego-maradona-16166411-front.jpg;data/comc/back/1990-panini-fifa-world-cup-italia-90-album-stickers-base-128-diego-maradona-16166411-back.jpg;https://img.comc.com/i/Soccer/1990/Panini-FIFA-World-Cup-Italia-90-Album-Stickers---Base/128/Diego-Maradona.jpg?id=40a35f29-e893-4a35-a2cd-a0011b145bd0&size=zoom;https://img.comc.com/i/Soccer/1990/Panini-FIFA-World-Cup-Italia-90-Album-Stickers---Base/128/Diego-Maradona.jpg?id=40a35f29-e893-4a35-a2cd-a0011b145bd0&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Soccer/1990/Panini_FIFA_World_Cup_Italia_90_Album_Stickers_-_Base/128/Diego_Maradona/16166411;1990-panini-fifa-world-cup-italia-90-album-stickers-base-128-diego-maradona-16166411-front.jpg;1990-panini-fifa-world-cup-italia-90-album-stickers-base-128-diego-maradona-16166411-back.jpg
1401697;1990-91-fleer-all-stars-5-michael-jordan;1990-91 Fleer - All-Stars 5 Michael Jordan;basketball;Michael Jordan;no;17,79;15,2994;data/comc/front/1990-91-fleer-all-stars-5-michael-jordan-1401697-front.jpg;data/comc/back/1990-91-fleer-all-stars-5-michael-jordan-1401697-back.jpg;https://img.comc.com/i/Basketball/1990-91/Fleer---All-Stars/5/Michael-Jordan.jpg?id=ab1a2c36-370b-4293-b3aa-c5f745df7ec8&size=zoom;https://img.comc.com/i/Basketball/1990-91/Fleer---All-Stars/5/Michael-Jordan.jpg?id=ab1a2c36-370b-4293-b3aa-c5f745df7ec8&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Basketball/1990-91/Fleer_-_All-Stars/5/Michael_Jordan/1401697;1990-91-fleer-all-stars-5-michael-jordan-1401697-front.jpg;1990-91-fleer-all-stars-5-michael-jordan-1401697-back.jpg
1401516;1990-91-fleer-base-261-michael-jordan-black-line-above-biographical-information;1990-91 Fleer - Base 261 Michael Jordan (Black Line Above Biographical Information);basketball;Michael Jordan (Black Line Above Biographical Information);no;22,39;19,2554;data/comc/front/1990-91-fleer-base-261-michael-jordan-black-line-above-biographical-information-1401516-front.jpg;data/comc/back/1990-91-fleer-base-261-michael-jordan-black-line-above-biographical-information-1401516-back.jpg;https://img.comc.com/i/Basketball/1990-91/Fleer---Base/261/Michael-Jordan-(Black-Line-Above-Biographical-Information).jpg?id=02931567-449a-4bbe-9aa5-8a07189c3743&size=zoom;https://img.comc.com/i/Basketball/1990-91/Fleer---Base/261/Michael-Jordan-(Black-Line-Above-Biographical-Information).jpg?id=02931567-449a-4bbe-9aa5-8a07189c3743&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Basketball/1990-91/Fleer_-_Base/261/Michael_Jordan_(Black_Line_Above_Biographical_Information)/1401516;1990-91-fleer-base-261-michael-jordan-black-line-above-biographical-information-1401516-front.jpg;1990-91-fleer-base-261-michael-jordan-black-line-above-biographical-information-1401516-back.jpg
15545254;1990-91-fleer-base-262-michael-jordan-no-black-line-above-biographical-information;1990-91 Fleer - Base 262 Michael Jordan (No Black Line Above Biographical Information);basketball;Michael Jordan (No Black Line Above Biographical Information);no;20,09;17,2774;data/comc/front/1990-91-fleer-base-262-michael-jordan-no-black-line-above-biographical-information-15545254-front.jpg;data/comc/back/1990-91-fleer-base-262-michael-jordan-no-black-line-above-biographical-information-15545254-back.jpg;https://img.comc.com/i/Basketball/1990-91/Fleer---Base/262/Michael-Jordan-(No-Black-Line-Above-Biographical-Information).jpg?id=adcfbaa0-ad37-4b44-825c-0da532eea5dd&size=zoom;https://img.comc.com/i/Basketball/1990-91/Fleer---Base/262/Michael-Jordan-(No-Black-Line-Above-Biographical-Information).jpg?id=adcfbaa0-ad37-4b44-825c-0da532eea5dd&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Basketball/1990-91/Fleer_-_Base/262/Michael_Jordan_(No_Black_Line_Above_Biographical_Information)/15545254;1990-91-fleer-base-262-michael-jordan-no-black-line-above-biographical-information-15545254-front.jpg;1990-91-fleer-base-262-michael-jordan-no-black-line-above-biographical-information-15545254-back.jpg
1401819;1990-91-nba-hoops-base-5-all-star-game-michael-jordan;1990-91 NBA Hoops - Base 5 All-Star Game - Michael Jordan;basketball;All-Star Game - Michael Jordan;no;3,99;3,4314;data/comc/front/1990-91-nba-hoops-base-5-all-star-game-michael-jordan-1401819-front.jpg;data/comc/back/1990-91-nba-hoops-base-5-all-star-game-michael-jordan-1401819-back.jpg;https://img.comc.com/i/Basketball/1990-91/NBA-Hoops---Base/5/All-Star-Game---Michael-Jordan.jpg?id=9771fa41-705e-48e3-9a0f-0efd654677b9&size=zoom;https://img.comc.com/i/Basketball/1990-91/NBA-Hoops---Base/5/All-Star-Game---Michael-Jordan.jpg?id=9771fa41-705e-48e3-9a0f-0efd654677b9&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Basketball/1990-91/NBA_Hoops_-_Base/5/All-Star_Game_-_Michael_Jordan/1401819;1990-91-nba-hoops-base-5-all-star-game-michael-jordan-1401819-front.jpg;1990-91-nba-hoops-base-5-all-star-game-michael-jordan-1401819-back.jpg
1401880;1990-91-nba-hoops-base-65-michael-jordan;1990-91 NBA Hoops - Base 65 Michael Jordan;basketball;Michael Jordan;no;5,14;4,4204;data/comc/front/1990-91-nba-hoops-base-65-michael-jordan-1401880-front.jpg;data/comc/back/1990-91-nba-hoops-base-65-michael-jordan-1401880-back.jpg;https://img.comc.com/i/Basketball/1990-91/NBA-Hoops---Base/65/Michael-Jordan.jpg?id=05e02ef4-3b16-4f55-903b-13d8193e1282&size=zoom;https://img.comc.com/i/Basketball/1990-91/NBA-Hoops---Base/65/Michael-Jordan.jpg?id=05e02ef4-3b16-4f55-903b-13d8193e1282&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Basketball/1990-91/NBA_Hoops_-_Base/65/Michael_Jordan/1401880;1990-91-nba-hoops-base-65-michael-jordan-1401880-front.jpg;1990-91-nba-hoops-base-65-michael-jordan-1401880-back.jpg
1403304;1990-91-panini-album-stickers-base-g-michael-jordan;1990-91 Panini Album Stickers - Base G Michael Jordan;basketball;Michael Jordan;no;25,84;22,2224;data/comc/front/1990-91-panini-album-stickers-base-g-michael-jordan-1403304-front.jpg;data/comc/back/1990-91-panini-album-stickers-base-g-michael-jordan-1403304-back.jpg;https://img.comc.com/i/Basketball/1990-91/Panini-Album-Stickers---Base/G/Michael-Jordan.jpg?id=989be7ec-d432-4e66-bc0f-d29519444845&size=zoom;https://img.comc.com/i/Basketball/1990-91/Panini-Album-Stickers---Base/G/Michael-Jordan.jpg?id=989be7ec-d432-4e66-bc0f-d29519444845&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Basketball/1990-91/Panini_Album_Stickers_-_Base/G/Michael_Jordan/1403304;1990-91-panini-album-stickers-base-g-michael-jordan-1403304-front.jpg;1990-91-panini-album-stickers-base-g-michael-jordan-1403304-back.jpg
1402309;1990-91-skybox-base-41-michael-jordan;1990-91 Skybox - Base 41 Michael Jordan;basketball;Michael Jordan;no;6,87;5,9082;data/comc/front/1990-91-skybox-base-41-michael-jordan-1402309-front.jpg;data/comc/back/1990-91-skybox-base-41-michael-jordan-1402309-back.jpg;https://img.comc.com/i/Basketball/1990-91/Skybox---Base/41/Michael-Jordan.jpg?id=a8e6257f-1dd7-4149-9105-233c3713abe1&size=zoom;https://img.comc.com/i/Basketball/1990-91/Skybox---Base/41/Michael-Jordan.jpg?id=a8e6257f-1dd7-4149-9105-233c3713abe1&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Basketball/1990-91/Skybox_-_Base/41/Michael_Jordan/1402309;1990-91-skybox-base-41-michael-jordan-1402309-front.jpg;1990-91-skybox-base-41-michael-jordan-1402309-back.jpg
1407219;1991-92-fleer-base-29-michael-jordan;1991-92 Fleer - Base 29 Michael Jordan;basketball;Michael Jordan;no;7,44;6,3984;data/comc/front/1991-92-fleer-base-29-michael-jordan-1407219-front.jpg;data/comc/back/1991-92-fleer-base-29-michael-jordan-1407219-back.jpg;https://img.comc.com/i/Basketball/1991-92/Fleer---Base/29/Michael-Jordan.jpg?id=fa93c464-1755-4da7-9e45-2857fd955b1f&size=zoom;https://img.comc.com/i/Basketball/1991-92/Fleer---Base/29/Michael-Jordan.jpg?id=fa93c464-1755-4da7-9e45-2857fd955b1f&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Basketball/1991-92/Fleer_-_Base/29/Michael_Jordan/1407219;1991-92-fleer-base-29-michael-jordan-1407219-front.jpg;1991-92-fleer-base-29-michael-jordan-1407219-back.jpg
1407892;1991-92-nba-hoops-base-253-michael-jordan;1991-92 NBA Hoops - Base 253 Michael Jordan;basketball;Michael Jordan;no;8,59;7,3874;data/comc/front/1991-92-nba-hoops-base-253-michael-jordan-1407892-front.jpg;data/comc/back/1991-92-nba-hoops-base-253-michael-jordan-1407892-back.jpg;https://img.comc.com/i/Basketball/1991-92/NBA-Hoops---Base/253/Michael-Jordan.jpg?id=d98e39b0-be87-47ae-98b8-c1aecde8d07e&size=zoom;https://img.comc.com/i/Basketball/1991-92/NBA-Hoops---Base/253/Michael-Jordan.jpg?id=d98e39b0-be87-47ae-98b8-c1aecde8d07e&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Basketball/1991-92/NBA_Hoops_-_Base/253/Michael_Jordan/1407892;1991-92-nba-hoops-base-253-michael-jordan-1407892-front.jpg;1991-92-nba-hoops-base-253-michael-jordan-1407892-back.jpg
1408094;1991-92-nba-hoops-base-455-supreme-court-michael-jordan;1991-92 NBA Hoops - Base 455 Supreme Court - Michael Jordan;basketball;Supreme Court - Michael Jordan;no;5,72;4,9192;data/comc/front/1991-92-nba-hoops-base-455-supreme-court-michael-jordan-1408094-front.jpg;data/comc/back/1991-92-nba-hoops-base-455-supreme-court-michael-jordan-1408094-back.jpg;https://img.comc.com/i/Basketball/1991-92/NBA-Hoops---Base/455/Supreme-Court---Michael-Jordan.jpg?id=caf54ce3-d726-4572-a468-37ec77809cca&size=zoom;https://img.comc.com/i/Basketball/1991-92/NBA-Hoops---Base/455/Supreme-Court---Michael-Jordan.jpg?id=caf54ce3-d726-4572-a468-37ec77809cca&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Basketball/1991-92/NBA_Hoops_-_Base/455/Supreme_Court_-_Michael_Jordan/1408094;1991-92-nba-hoops-base-455-supreme-court-michael-jordan-1408094-front.jpg;1991-92-nba-hoops-base-455-supreme-court-michael-jordan-1408094-back.jpg
1408175;1991-92-nba-hoops-base-536-michael-jordan;1991-92 NBA Hoops - Base 536 Michael Jordan;basketball;Michael Jordan;no;5,14;4,4204;data/comc/front/1991-92-nba-hoops-base-536-michael-jordan-1408175-front.jpg;data/comc/back/1991-92-nba-hoops-base-536-michael-jordan-1408175-back.jpg;https://img.comc.com/i/Basketball/1991-92/NBA-Hoops---Base/536/Michael-Jordan.jpg?id=786de88a-e260-40eb-8954-8c3e748f7197&size=zoom;https://img.comc.com/i/Basketball/1991-92/NBA-Hoops---Base/536/Michael-Jordan.jpg?id=786de88a-e260-40eb-8954-8c3e748f7197&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Basketball/1991-92/NBA_Hoops_-_Base/536/Michael_Jordan/1408175;1991-92-nba-hoops-base-536-michael-jordan-1408175-front.jpg;1991-92-nba-hoops-base-536-michael-jordan-1408175-back.jpg
1408833;1991-92-panini-album-stickers-base-116-michael-jordan;1991-92 Panini Album Stickers - Base 116 Michael Jordan;basketball;Michael Jordan;no;25,84;22,2224;data/comc/front/1991-92-panini-album-stickers-base-116-michael-jordan-1408833-front.jpg;data/comc/back/1991-92-panini-album-stickers-base-116-michael-jordan-1408833-back.jpg;https://img.comc.com/i/Basketball/1991-92/Panini-Album-Stickers---Base/116/Michael-Jordan.jpg?id=c663239d-684b-4bcf-aaab-bb3b7541d8d7&size=zoom;https://img.comc.com/i/Basketball/1991-92/Panini-Album-Stickers---Base/116/Michael-Jordan.jpg?id=c663239d-684b-4bcf-aaab-bb3b7541d8d7&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Basketball/1991-92/Panini_Album_Stickers_-_Base/116/Michael_Jordan/1408833;1991-92-panini-album-stickers-base-116-michael-jordan-1408833-front.jpg;1991-92-panini-album-stickers-base-116-michael-jordan-1408833-back.jpg
13337722;1992-pro-set-golf-base-235-jimmy-powell;1992 Pro Set Golf - Base 235 Jimmy Powell;soccer;Jimmy Powell;no;1,69;1,4534;data/comc/front/1992-pro-set-golf-base-235-jimmy-powell-13337722-front.jpg;data/comc/back/1992-pro-set-golf-base-235-jimmy-powell-13337722-back.jpg;https://img.comc.com/i/Golf/1992/Pro-Set-Golf---Base/235/Jimmy-Powell.jpg?id=b8c61401-46df-47fe-887a-e49c2da00942&size=zoom;https://img.comc.com/i/Golf/1992/Pro-Set-Golf---Base/235/Jimmy-Powell.jpg?id=b8c61401-46df-47fe-887a-e49c2da00942&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Golf/1992/Pro_Set_Golf_-_Base/235/Jimmy_Powell/13337722;1992-pro-set-golf-base-235-jimmy-powell-13337722-front.jpg;1992-pro-set-golf-base-235-jimmy-powell-13337722-back.jpg
1417563;1992-93-panini-album-stickers-base-20-michael-jordan;1992-93 Panini Album Stickers - Base 20 Michael Jordan;basketball;Michael Jordan;no;45,39;39,0354;data/comc/front/1992-93-panini-album-stickers-base-20-michael-jordan-1417563-front.jpg;data/comc/back/1992-93-panini-album-stickers-base-20-michael-jordan-1417563-back.jpg;https://img.comc.com/i/Basketball/1992-93/Panini-Album-Stickers---Base/20/Michael-Jordan.jpg?id=e28c1860-1086-48f3-a6cd-2a5b3a5d08f4&size=zoom;https://img.comc.com/i/Basketball/1992-93/Panini-Album-Stickers---Base/20/Michael-Jordan.jpg?id=e28c1860-1086-48f3-a6cd-2a5b3a5d08f4&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Basketball/1992-93/Panini_Album_Stickers_-_Base/20/Michael_Jordan/1417563;1992-93-panini-album-stickers-base-20-michael-jordan-1417563-front.jpg;1992-93-panini-album-stickers-base-20-michael-jordan-1417563-back.jpg
1418861;1992-93-topps-archives-base-52-michael-jordan;1992-93 Topps Archives - Base 52 Michael Jordan;basketball;Michael Jordan;no;33,6;28,896;data/comc/front/1992-93-topps-archives-base-52-michael-jordan-1418861-front.jpg;data/comc/back/1992-93-topps-archives-base-52-michael-jordan-1418861-back.jpg;https://img.comc.com/i/Basketball/1992-93/Topps-Archives---Base/52/Michael-Jordan.jpg?id=a03641c2-af3e-4c59-9cdc-47bf91ba3b00&size=zoom;https://img.comc.com/i/Basketball/1992-93/Topps-Archives---Base/52/Michael-Jordan.jpg?id=a03641c2-af3e-4c59-9cdc-47bf91ba3b00&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Basketball/1992-93/Topps_Archives_-_Base/52/Michael_Jordan/1418861;1992-93-topps-archives-base-52-michael-jordan-1418861-front.jpg;1992-93-topps-archives-base-52-michael-jordan-1418861-back.jpg
1426073;1993-94-fleer-base-28-michael-jordan;1993-94 Fleer - Base 28 Michael Jordan;basketball;Michael Jordan;no;4,57;3,9302;data/comc/front/1993-94-fleer-base-28-michael-jordan-1426073-front.jpg;data/comc/back/1993-94-fleer-base-28-michael-jordan-1426073-back.jpg;https://img.comc.com/i/Basketball/1993-94/Fleer---Base/28/Michael-Jordan.jpg?id=3cd202aa-6c57-4459-9ab0-620d1d5a5ab7&size=zoom;https://img.comc.com/i/Basketball/1993-94/Fleer---Base/28/Michael-Jordan.jpg?id=3cd202aa-6c57-4459-9ab0-620d1d5a5ab7&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Basketball/1993-94/Fleer_-_Base/28/Michael_Jordan/1426073;1993-94-fleer-base-28-michael-jordan-1426073-front.jpg;1993-94-fleer-base-28-michael-jordan-1426073-back.jpg
1421379;1993-94-fleer-ultra-inside-outside-4-michael-jordan;1993-94 Fleer Ultra - Inside Outside 4 Michael Jordan;basketball;Michael Jordan;no;22,39;19,2554;data/comc/front/1993-94-fleer-ultra-inside-outside-4-michael-jordan-1421379-front.jpg;data/comc/back/1993-94-fleer-ultra-inside-outside-4-michael-jordan-1421379-back.jpg;https://img.comc.com/i/Basketball/1993-94/Fleer-Ultra---Inside-Outside/4/Michael-Jordan.jpg?id=0e8aa022-84a6-4d80-af82-834238c4bf11&size=zoom;https://img.comc.com/i/Basketball/1993-94/Fleer-Ultra---Inside-Outside/4/Michael-Jordan.jpg?id=0e8aa022-84a6-4d80-af82-834238c4bf11&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Basketball/1993-94/Fleer_Ultra_-_Inside_Outside/4/Michael_Jordan/1421379;1993-94-fleer-ultra-inside-outside-4-michael-jordan-1421379-front.jpg;1993-94-fleer-ultra-inside-outside-4-michael-jordan-1421379-back.jpg
1436467;1994-95-skybox-skytech-force-sf26-dennis-rodman;1994-95 Skybox - SkyTech Force SF26 Dennis Rodman;basketball;Dennis Rodman;no;2,27;1,9522;data/comc/front/1994-95-skybox-skytech-force-sf26-dennis-rodman-1436467-front.jpg;data/comc/back/1994-95-skybox-skytech-force-sf26-dennis-rodman-1436467-back.jpg;https://img.comc.com/i/Basketball/1994-95/Skybox---SkyTech-Force/SF26/Dennis-Rodman.jpg?id=4b0b416b-d630-491c-bb04-52ff061223d5&size=zoom;https://img.comc.com/i/Basketball/1994-95/Skybox---SkyTech-Force/SF26/Dennis-Rodman.jpg?id=4b0b416b-d630-491c-bb04-52ff061223d5&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Basketball/1994-95/Skybox_-_SkyTech_Force/SF26/Dennis_Rodman/1436467;1994-95-skybox-skytech-force-sf26-dennis-rodman-1436467-front.jpg;1994-95-skybox-skytech-force-sf26-dennis-rodman-1436467-back.jpg
1449372;1995-96-fleer-total-d-3-michael-jordan;1995-96 Fleer - Total D 3 Michael Jordan;basketball;Michael Jordan;no;13,77;11,8422;data/comc/front/1995-96-fleer-total-d-3-michael-jordan-1449372-front.jpg;data/comc/back/1995-96-fleer-total-d-3-michael-jordan-1449372-back.jpg;https://img.comc.com/i/Basketball/1995-96/Fleer---Total-D/3/Michael-Jordan.jpg?id=df1dd1bc-7c85-4a9e-b736-48b9f368839f&size=zoom;https://img.comc.com/i/Basketball/1995-96/Fleer---Total-D/3/Michael-Jordan.jpg?id=df1dd1bc-7c85-4a9e-b736-48b9f368839f&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Basketball/1995-96/Fleer_-_Total_D/3/Michael_Jordan/1449372;1995-96-fleer-total-d-3-michael-jordan-1449372-front.jpg;1995-96-fleer-total-d-3-michael-jordan-1449372-back.jpg
1448350;1995-96-nba-hoops-crunchers-1-michael-jordan;1995-96 NBA Hoops - Crunchers 1 Michael Jordan;basketball;Michael Jordan;no;20,95;18,017;data/comc/front/1995-96-nba-hoops-crunchers-1-michael-jordan-1448350-front.jpg;data/comc/back/1995-96-nba-hoops-crunchers-1-michael-jordan-1448350-back.jpg;https://img.comc.com/i/Basketball/1995-96/NBA-Hoops----Crunchers/1/Michael-Jordan.jpg?id=5c32ac34-83db-4bc5-8e9a-1e53ef539431&size=zoom;https://img.comc.com/i/Basketball/1995-96/NBA-Hoops----Crunchers/1/Michael-Jordan.jpg?id=5c32ac34-83db-4bc5-8e9a-1e53ef539431&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Basketball/1995-96/NBA_Hoops_-__Crunchers/1/Michael_Jordan/1448350;1995-96-nba-hoops-crunchers-1-michael-jordan-1448350-front.jpg;1995-96-nba-hoops-crunchers-1-michael-jordan-1448350-back.jpg
1449000;1995-96-skybox-premium-base-111-dennis-rodman;1995-96 Skybox Premium - Base 111 Dennis Rodman;basketball;Dennis Rodman;no;2,27;1,9522;data/comc/front/1995-96-skybox-premium-base-111-dennis-rodman-1449000-front.jpg;data/comc/back/1995-96-skybox-premium-base-111-dennis-rodman-1449000-back.jpg;https://img.comc.com/i/Basketball/1995-96/Skybox-Premium---Base/111/Dennis-Rodman.jpg?id=721c67c8-1792-413c-8b27-336a0ca1439b&size=zoom;https://img.comc.com/i/Basketball/1995-96/Skybox-Premium---Base/111/Dennis-Rodman.jpg?id=721c67c8-1792-413c-8b27-336a0ca1439b&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Basketball/1995-96/Skybox_Premium_-_Base/111/Dennis_Rodman/1449000;1995-96-skybox-premium-base-111-dennis-rodman-1449000-front.jpg;1995-96-skybox-premium-base-111-dennis-rodman-1449000-back.jpg
1448904;1995-96-skybox-premium-base-15-michael-jordan;1995-96 Skybox Premium - Base 15 Michael Jordan;basketball;Michael Jordan;no;14,34;12,3324;data/comc/front/1995-96-skybox-premium-base-15-michael-jordan-1448904-front.jpg;data/comc/back/1995-96-skybox-premium-base-15-michael-jordan-1448904-back.jpg;https://img.comc.com/i/Basketball/1995-96/Skybox-Premium---Base/15/Michael-Jordan.jpg?id=4aaef964-d588-4bc6-978e-14f650c04586&size=zoom;https://img.comc.com/i/Basketball/1995-96/Skybox-Premium---Base/15/Michael-Jordan.jpg?id=4aaef964-d588-4bc6-978e-14f650c04586&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Basketball/1995-96/Skybox_Premium_-_Base/15/Michael_Jordan/1448904;1995-96-skybox-premium-base-15-michael-jordan-1448904-front.jpg;1995-96-skybox-premium-base-15-michael-jordan-1448904-back.jpg
1463451;1996-press-pass-base-swisssh-13-kobe-bryant;1996 Press Pass - Base - Swisssh 13 Kobe Bryant;basketball;Kobe Bryant;no;23,54;20,2444;data/comc/front/1996-press-pass-base-swisssh-13-kobe-bryant-1463451-front.jpg;data/comc/back/1996-press-pass-base-swisssh-13-kobe-bryant-1463451-back.jpg;https://img.comc.com/i/Basketball/1996/Press-Pass---Base---Swisssh/13/Kobe-Bryant.jpg?id=1931ebaa-d863-4a8c-98c1-e025f1a5b1b0&size=zoom;https://img.comc.com/i/Basketball/1996/Press-Pass---Base---Swisssh/13/Kobe-Bryant.jpg?id=1931ebaa-d863-4a8c-98c1-e025f1a5b1b0&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Basketball/1996/Press_Pass_-_Base_-_Swisssh/13/Kobe_Bryant/1463451;1996-press-pass-base-swisssh-13-kobe-bryant-1463451-front.jpg;1996-press-pass-base-swisssh-13-kobe-bryant-1463451-back.jpg
1472009;1996-97-fleer-base-203-kobe-bryant;1996-97 Fleer - Base 203 Kobe Bryant;basketball;Kobe Bryant;no;41,94;36,0684;data/comc/front/1996-97-fleer-base-203-kobe-bryant-1472009-front.jpg;data/comc/back/1996-97-fleer-base-203-kobe-bryant-1472009-back.jpg;https://img.comc.com/i/Basketball/1996-97/Fleer---Base/203/Kobe-Bryant.jpg?id=bc1ee969-22b0-46bb-9611-15871659982d&size=zoom;https://img.comc.com/i/Basketball/1996-97/Fleer---Base/203/Kobe-Bryant.jpg?id=bc1ee969-22b0-46bb-9611-15871659982d&size=zoom&side=back;https://www.comc.com/Users/court84/Cards/Basketball/1996-97/Fleer_-_Base/203/Kobe_Bryant/1472009;1996-97-fleer-base-203-kobe-bryant-1472009-front.jpg;1996-97-fleer-base-203-kobe-bryant-1472009-back.jpg
